Item,Time,Distance(mi),Speed(mph),Pace(min/mi),HeartRate(bpm),Latitude,Longitude,Altiutde(ft)
49,00:03:16,0,3.3, 18:23,87,200.0,200.0,0
50,00:03:20,0,3.2, 18:29,87,200.0,200.0,0
51,00:03:24,0,3.2, 18:36,87,200.0,200.0,0
52,00:03:28,0,3.2, 18:43,87,200.0,200.0,0
53,00:03:32,0,3.2, 18:36,87,200.0,200.0,0
54,00:03:36,0,3.2, 18:28,87,200.0,200.0,0
55,00:03:40,0,3.3, 18:21,87,200.0,200.0,0
56,00:03:44,0,3.3, 18:15,87,200.0,200.0,0
57,00:03:48,0,3.3, 18:09,87,200.0,200.0,0
58,00:03:52,0,3.3, 18:02,87,200.0,200.0,0
59,00:03:56,0,3.3, 17:56,87,200.0,200.0,0
60,00:04:00,0,3.4, 17:50,87,200.0,200.0,0
61,00:04:04,0,3.4, 17:45,86,200.0,200.0,0
62,00:04:08,0,3.4, 17:39,86,200.0,200.0,0
63,00:04:12,0,3.4, 17:35,86,200.0,200.0,0
64,00:04:16,0,3.4, 17:29,86,200.0,200.0,0
65,00:04:20,0,3.5, 17:16,91,200.0,200.0,0
66,00:04:24,0,3.5, 17:04,91,200.0,200.0,0
67,00:04:28,0,3.6, 16:51,91,200.0,200.0,0
68,00:04:32,0,3.6, 16:38,91,200.0,200.0,0
69,00:04:36,0,3.6, 16:38,93,200.0,200.0,0
70,00:04:40,0,3.6, 16:38,93,200.0,200.0,0
71,00:04:44,0,3.6, 16:38,93,200.0,200.0,0
72,00:04:48,0,3.6, 16:37,93,200.0,200.0,0
73,00:04:52,0,3.6, 16:46,93,200.0,200.0,0
74,00:04:56,0,3.5, 16:55,93,200.0,200.0,0
75,00:05:00,0,3.5, 17:02,93,200.0,200.0,0
76,00:05:04,0,3.5, 17:11,93,200.0,200.0,0
77,00:05:08,0,3.5, 17:22,96,200.0,200.0,0
78,00:05:12,0,3.4, 17:33,96,200.0,200.0,0
79,00:05:16,0,3.4, 17:45,96,200.0,200.0,0
80,00:05:20,0,3.3, 17:56,96,200.0,200.0,0
81,00:05:24,0.01,3.3, 18:11,97,200.0,200.0,0
82,00:05:28,0.01,3.3, 18:25,97,200.0,200.0,0
83,00:05:32,0.01,3.2, 18:40,97,200.0,200.0,0
84,00:05:36,0.01,3.2, 18:56,97,200.0,200.0,0
85,00:05:40,0.01,3.2, 19:00,97,200.0,200.0,0
86,00:05:44,0.01,3.1, 19:05,97,200.0,200.0,0
87,00:05:48,0.01,3.1, 19:09,97,200.0,200.0,0
88,00:05:52,0.01,3.1, 19:14,97,200.0,200.0,0
89,00:05:56,0.01,2.9, 20:54,99,22.2957146,114.0143023,705
90,00:06:00,0.01,2.6, 22:46,98,22.2957116,114.0142954,692
91,00:06:04,0.01,2.4, 25:01,98,22.2957116,114.0142954,692
92,00:06:08,0.01,2.2, 27:44,98,22.2957116,114.0142954,692
93,00:06:12,0.01,1.9, 31:21,98,22.2957116,114.0142954,692
94,00:06:16,0.01,1.8, 33:31,98,22.2956795,114.0142491,640
95,00:06:20,0.01,1.7, 36:02,98,22.2956795,114.0142491,640
96,00:06:24,0.01,1.5, 38:46,98,22.2956795,114.0142491,640
97,00:06:28,0.01,1.7, 35:30,98,22.2956795,114.0142491,640
98,00:06:32,0.01,1.8, 33:17,98,22.2956712,114.0142258,626
99,00:06:36,0.01,1.9, 31:27,98,22.2956712,114.0142258,626
100,00:06:40,0.01,2, 29:43,98,22.2956712,114.0142258,626
101,00:06:44,0.01,2.1, 28:09,98,22.2956712,114.0142258,626
102,00:06:48,0.01,2.1, 28:19,103,22.2956709,114.0141822,594
103,00:06:52,0.01,2.1, 28:24,103,22.2956709,114.0141822,594
104,00:06:56,0.01,2.1, 28:29,103,22.2956709,114.0141822,594
105,00:07:00,0.01,2.1, 28:34,103,22.2956709,114.0141822,594
106,00:07:04,0.01,2.2, 27:49,104,22.2956471,114.0141489,538
107,00:07:08,0.01,2.2, 27:12,104,22.2956471,114.0141489,538
108,00:07:12,0.01,2.3, 26:31,104,22.2956471,114.0141489,538
109,00:07:16,0.01,2.3, 25:57,104,22.2956471,114.0141489,538
110,00:07:20,0.01,2.3, 26:01,104,22.295654,114.0141306,541
111,00:07:24,0.01,2.3, 26:10,104,22.295654,114.0141306,541
112,00:07:28,0.01,2.3, 26:14,104,22.295654,114.0141306,541
113,00:07:32,0.01,2.3, 26:19,104,22.295654,114.0141306,541
114,00:07:36,0.01,2.2, 26:40,105,22.2956453,114.0140908,505
115,00:07:40,0.01,2.2, 27:02,105,22.2956453,114.0140908,505
116,00:07:44,0.01,2.2, 27:26,105,22.2956453,114.0140908,505
117,00:07:48,0.01,2.2, 27:44,105,22.2956453,114.0140908,505
118,00:07:52,0.01,2.2, 27:21,104,22.2956439,114.0140371,466
119,00:07:56,0.01,2.2, 26:53,104,22.2956439,114.0140371,466
120,00:08:00,0.01,2.3, 26:31,104,22.2956439,114.0140371,466
121,00:08:04,0.01,2.3, 26:05,104,22.2956439,114.0140371,466
122,00:08:08,0.01,2.3, 25:57,100,22.2956335,114.0140122,433
123,00:08:12,0.01,2.3, 25:49,100,22.2956335,114.0140122,433
124,00:08:16,0.01,2.3, 25:41,100,22.2956335,114.0140122,433
125,00:08:20,0.01,2.3, 25:32,100,22.2956335,114.0140122,433
126,00:08:24,0.01,2.3, 25:32,103,22.2956345,114.0139723,380
127,00:08:28,0.01,2.3, 25:32,103,22.2956345,114.0139723,380
128,00:08:32,0.01,2.3, 25:37,103,22.2956345,114.0139723,380
129,00:08:36,0.01,2.3, 25:37,103,22.2956345,114.0139723,380
130,00:08:40,0.01,2.3, 25:37,108,22.295626,114.0139496,364
131,00:08:44,0.01,2.3, 25:37,108,22.295626,114.0139496,364
132,00:08:48,0.01,2.3, 25:37,108,22.295626,114.0139496,364
133,00:08:52,0.01,2.3, 25:41,108,22.295626,114.0139496,364
134,00:08:56,0.01,2.3, 25:41,109,22.2956414,114.0139215,348
135,00:09:00,0.01,2.3, 25:44,109,22.2956414,114.0139215,348
136,00:09:04,0.01,2.3, 25:44,109,22.2956414,114.0139215,348
137,00:09:08,0.01,2.3, 25:49,109,22.2956414,114.0139215,348
138,00:09:12,0.01,2.3, 25:53,107,22.2956486,114.0138827,335
139,00:09:16,0.01,2.3, 25:57,107,22.2956486,114.0138827,335
140,00:09:20,0.01,2.3, 26:01,107,22.2956486,114.0138827,335
141,00:09:24,0.01,2.3, 26:05,107,22.2956486,114.0138827,335
142,00:09:28,0.01,2.3, 26:10,107,22.2956566,114.0138501,312
143,00:09:32,0.01,2.3, 26:14,107,22.2956566,114.0138501,312
144,00:09:36,0.01,2.3, 26:19,107,22.2956566,114.0138501,312
145,00:09:40,0.01,2.3, 26:23,107,22.2956566,114.0138501,312
146,00:09:44,0.01,2.3, 26:27,106,22.295662,114.0137958,292
147,00:09:48,0.01,2.3, 26:27,106,22.295662,114.0137958,292
148,00:09:52,0.01,2.3, 26:31,106,22.295662,114.0137958,292
149,00:09:56,0.01,2.3, 26:36,106,22.295662,114.0137958,292
150,00:10:00,0.01,2.3, 26:36,106,22.2956444,114.0137643,276
151,00:10:04,0.01,2.3, 26:31,106,22.2956444,114.0137643,276
152,00:10:08,0.01,2.3, 26:31,106,22.2956444,114.0137643,276
153,00:10:12,0.01,2.3, 26:31,106,22.2956444,114.0137643,276
154,00:10:16,0.01,2.3, 26:27,105,22.295631,114.0137083,279
155,00:10:20,0.01,2.3, 26:23,105,22.295631,114.0137083,279
156,00:10:24,0.01,2.3, 26:19,105,22.295631,114.0137083,279
157,00:10:28,0.01,2.3, 26:14,105,22.295631,114.0137083,279
158,00:10:32,0.01,2.3, 26:10,105,22.2956107,114.0136622,266
159,00:10:36,0.01,2.3, 26:01,105,22.2956107,114.0136622,266
160,00:10:40,0.01,2.3, 25:57,105,22.2956107,114.0136622,266
161,00:10:44,0.01,2.3, 25:49,105,22.2956107,114.0136622,266
162,00:10:48,0.01,2.3, 25:44,104,22.2955771,114.0136166,256
163,00:10:52,0.01,2.3, 25:37,104,22.2955771,114.0136166,256
164,00:10:56,0.01,2.4, 25:28,104,22.2955771,114.0136166,256
165,00:11:00,0.01,2.4, 25:20,104,22.2955771,114.0136166,256
166,00:11:04,0.01,2.4, 25:13,106,22.2955453,114.0135824,233
167,00:11:08,0.01,2.4, 25:05,106,22.2955453,114.0135824,233
168,00:11:12,0.01,2.4, 24:57,106,22.2955453,114.0135824,233
169,00:11:16,0.01,2.4, 24:45,106,22.2955453,114.0135824,233
170,00:11:20,0.01,2.4, 24:38,106,22.2955155,114.0135408,233
171,00:11:24,0.01,2.4, 24:30,106,22.2955155,114.0135408,233
172,00:11:28,0.01,2.5, 24:23,106,22.2955155,114.0135408,233
173,00:11:32,0.01,2.5, 24:12,106,22.2955155,114.0135408,233
174,00:11:36,0.01,2.5, 24:04,103,22.2954891,114.0134929,210
175,00:11:40,0.01,2.5, 23:58,103,22.2954891,114.0134929,210
176,00:11:44,0.01,2.5, 23:50,103,22.2954891,114.0134929,210
177,00:11:48,0.01,2.5, 23:43,103,22.2954891,114.0134929,210
178,00:11:52,0.01,2.5, 23:36,104,22.2954586,114.0134387,210
179,00:11:56,0.01,2.6, 23:29,104,22.2954586,114.0134387,210
180,00:12:00,0.01,2.6, 23:23,104,22.2954586,114.0134387,210
181,00:12:04,0.01,2.6, 23:16,104,22.2954586,114.0134387,210
182,00:12:08,0.01,2.6, 23:09,104,22.2954314,114.013397,203
183,00:12:12,0.01,2.6, 23:02,104,22.2954314,114.013397,203
184,00:12:16,0.01,2.6, 22:56,104,22.2954314,114.013397,203
185,00:12:20,0.01,2.6, 22:49,104,22.2954314,114.013397,203
186,00:12:24,0.01,2.6, 22:43,104,22.2954163,114.0133436,194
187,00:12:28,0.01,2.7, 22:37,104,22.2954163,114.0133436,194
188,00:12:32,0.01,2.7, 22:30,104,22.2954163,114.0133436,194
189,00:12:36,0.01,2.7, 22:24,104,22.2954163,114.0133436,194
190,00:12:40,0.01,2.7, 22:18,104,22.2954058,114.0133106,197
191,00:12:44,0.01,2.7, 22:14,104,22.2954058,114.0133106,197
192,00:12:48,0.01,2.7, 22:08,104,22.2954058,114.0133106,197
193,00:12:52,0.01,2.7, 22:05,104,22.2954058,114.0133106,197
194,00:12:56,0.01,2.7, 21:59,105,22.295408,114.0132519,190
195,00:13:00,0.01,2.7, 21:56,105,22.295408,114.0132519,190
196,00:13:04,0.01,2.7, 21:53,105,22.295408,114.0132519,190
197,00:13:08,0.01,2.7, 21:50,105,22.295408,114.0132519,190
198,00:13:12,0.01,2.8, 21:47,105,22.2954002,114.013218,184
199,00:13:16,0.01,2.8, 21:47,105,22.2954002,114.013218,184
200,00:13:20,0.01,2.8, 21:44,105,22.2954002,114.013218,184
201,00:13:24,0.01,2.8, 21:44,105,22.2954002,114.013218,184
202,00:13:28,0.01,2.8, 21:44,104,22.2953893,114.0131655,184
203,00:13:32,0.01,2.8, 21:47,104,22.2953893,114.0131655,184
204,00:13:36,0.01,2.8, 21:47,104,22.2953893,114.0131655,184
205,00:13:40,0.01,2.7, 21:50,104,22.2953893,114.0131655,184
206,00:13:44,0.01,2.7, 21:53,104,22.2953813,114.0131372,177
207,00:13:48,0.01,2.7, 21:56,104,22.2953813,114.0131372,177
208,00:13:52,0.01,2.7, 21:59,104,22.2953813,114.0131372,177
209,00:13:56,0.01,2.7, 22:02,104,22.2953813,114.0131372,177
210,00:14:00,0.01,2.7, 22:05,104,22.2953689,114.0130939,174
211,00:14:04,0.01,2.7, 22:08,104,22.2953689,114.0130939,174
212,00:14:08,0.01,2.7, 22:11,104,22.2953689,114.0130939,174
213,00:14:12,0.01,2.7, 22:14,104,22.2953689,114.0130939,174
214,00:14:16,0.01,2.7, 22:18,103,22.2953569,114.0130676,164
215,00:14:20,0.01,2.7, 22:24,103,22.2953569,114.0130676,164
216,00:14:24,0.01,2.7, 22:27,103,22.2953569,114.0130676,164
217,00:14:28,0.01,2.7, 22:34,103,22.2953569,114.0130676,164
218,00:14:32,0.01,2.6, 22:40,103,22.2953514,114.0130224,157
219,00:14:36,0.01,2.6, 22:46,103,22.2953514,114.0130224,157
220,00:14:40,0.01,2.6, 22:53,103,22.2953514,114.0130224,157
221,00:14:44,0.01,2.6, 22:56,103,22.2953514,114.0130224,157
222,00:14:48,0.01,2.6, 23:02,103,22.2953443,114.0129981,144
223,00:14:52,0.01,2.6, 23:09,103,22.2953443,114.0129981,144
224,00:14:56,0.01,2.6, 23:16,103,22.2953443,114.0129981,144
225,00:15:00,0.01,2.6, 23:23,103,22.2953443,114.0129981,144
226,00:15:04,0.01,2.5, 23:36,98,22.2953379,114.0129891,151
227,00:15:08,0.01,2.5, 23:47,98,22.2953379,114.0129891,151
228,00:15:12,0.01,2.5, 24:01,98,22.2953379,114.0129891,151
229,00:15:16,0.01,2.5, 24:16,98,22.2953379,114.0129891,151
230,00:15:20,0.01,2.4, 24:30,94,22.2953334,114.012961,144
231,00:15:24,0.01,2.4, 24:49,94,22.2953334,114.012961,144
232,00:15:28,0.01,2.4, 25:05,94,22.2953334,114.012961,144
233,00:15:32,0.01,2.4, 25:20,94,22.2953334,114.012961,144
234,00:15:36,0.01,2.3, 25:37,91,22.2953195,114.012946,141
235,00:15:40,0.01,2.3, 25:53,91,22.2953195,114.012946,141
236,00:15:44,0.01,2.3, 26:10,91,22.2953195,114.012946,141
237,00:15:48,0.01,2.3, 26:27,91,22.2953195,114.012946,141
238,00:15:52,0.02,2.2, 26:49,97,22.295304,114.012929,134
239,00:15:56,0.02,2.2, 27:12,97,22.295304,114.012929,134
240,00:16:00,0.02,2.2, 27:35,97,22.295304,114.012929,134
241,00:16:04,0.02,2.1, 27:54,97,22.295304,114.012929,134
242,00:16:08,0.02,2.1, 28:14,96,22.2952896,114.0129024,134
243,00:16:12,0.02,2.1, 28:34,96,22.2952896,114.0129024,134
244,00:16:16,0.02,2.1, 28:49,96,22.2952896,114.0129024,134
245,00:16:20,0.02,2.1, 29:10,96,22.2952896,114.0129024,134
246,00:16:24,0.02,2.1, 29:16,97,22.2952604,114.0128684,131
247,00:16:28,0.02,2, 29:26,97,22.2952604,114.0128684,131
248,00:16:32,0.02,2, 29:31,97,22.2952604,114.0128684,131
249,00:16:36,0.02,2, 29:43,97,22.2952604,114.0128684,131
250,00:16:40,0.02,2, 29:48,99,22.2952449,114.0128511,128
251,00:16:44,0.02,2, 29:53,99,22.2952449,114.0128511,128
252,00:16:48,0.02,2, 29:59,99,22.2952449,114.0128511,128
253,00:16:52,0.02,2, 30:05,99,22.2952449,114.0128511,128
254,00:16:56,0.02,2, 30:10,99,22.2952414,114.0128294,125
255,00:17:00,0.02,2, 30:16,99,22.2952414,114.0128294,125
256,00:17:04,0.02,2, 30:22,99,22.2952414,114.0128294,125
257,00:17:08,0.02,2, 30:28,99,22.2952414,114.0128294,125
258,00:17:12,0.02,2, 30:33,99,22.295265,114.0127981,112
259,00:17:16,0.02,2, 30:39,99,22.295265,114.0127981,112
260,00:17:20,0.02,2, 30:45,99,22.295265,114.0127981,112
261,00:17:24,0.02,2, 30:45,99,22.295265,114.0127981,112
262,00:17:28,0.02,1.9, 30:51,99,22.2952903,114.0127875,118
263,00:17:32,0.02,1.9, 30:56,99,22.2952903,114.0127875,118
264,00:17:36,0.02,1.9, 31:02,99,22.2952903,114.0127875,118
265,00:17:40,0.02,1.9, 31:08,99,22.2952903,114.0127875,118
266,00:17:44,0.02,1.9, 31:08,93,22.2953373,114.0127707,112
267,00:17:48,0.02,1.9, 31:08,93,22.2953373,114.0127707,112
268,00:17:52,0.02,1.9, 31:14,93,22.2953373,114.0127707,112
269,00:17:56,0.02,1.9, 31:14,93,22.2953373,114.0127707,112
270,00:18:00,0.02,1.9, 31:08,93,22.2953559,114.012764,128
271,00:18:04,0.02,1.9, 31:02,93,22.2953559,114.012764,128
272,00:18:08,0.02,1.9, 31:02,93,22.2953559,114.012764,128
273,00:18:12,0.02,1.9, 30:56,93,22.2953559,114.012764,128
274,00:18:16,0.02,1.9, 30:56,93,22.2953755,114.012753,138
275,00:18:20,0.02,1.9, 30:51,93,22.2953755,114.012753,138
276,00:18:24,0.02,1.9, 30:51,93,22.2953755,114.012753,138
277,00:18:28,0.02,2, 30:45,93,22.2953755,114.012753,138
278,00:18:32,0.02,2, 30:45,89,22.2954217,114.0127148,134
279,00:18:36,0.02,2, 30:45,89,22.2954217,114.0127148,134
280,00:18:40,0.02,2, 30:39,89,22.2954217,114.0127148,134
281,00:18:44,0.02,2, 30:33,89,22.2954217,114.0127148,134
282,00:18:48,0.02,2, 30:28,91,22.2954407,114.0126901,128
283,00:18:52,0.02,2, 30:22,91,22.2954407,114.0126901,128
284,00:18:56,0.02,2, 30:16,91,22.2954407,114.0126901,128
285,00:19:00,0.02,2, 30:10,91,22.2954407,114.0126901,128
286,00:19:04,0.02,2, 30:05,93,22.295431,114.0126477,138
287,00:19:08,0.02,2, 29:59,93,22.295431,114.0126477,138
288,00:19:12,0.02,2, 29:53,93,22.295431,114.0126477,138
289,00:19:16,0.02,2, 29:43,93,22.295431,114.0126477,138
290,00:19:20,0.02,2, 29:26,93,22.2953882,114.0125999,148
291,00:19:24,0.02,2.1, 29:05,93,22.2953882,114.0125999,148
292,00:19:28,0.02,2.1, 28:44,93,22.2953882,114.0125999,148
293,00:19:32,0.02,2.1, 28:24,93,22.2953882,114.0125999,148
294,00:19:36,0.02,2.1, 28:04,97,22.2953829,114.0125753,138
295,00:19:40,0.02,2.2, 27:44,97,22.2953829,114.0125753,138
296,00:19:44,0.02,2.2, 27:26,97,22.2953829,114.0125753,138
297,00:19:48,0.02,2.2, 27:07,97,22.2953829,114.0125753,138
298,00:19:52,0.02,2.2, 27:02,98,22.2953978,114.0125324,144
299,00:19:56,0.02,2.2, 26:58,98,22.2953978,114.0125324,144
300,00:20:00,0.02,2.2, 26:49,98,22.2953978,114.0125324,144
301,00:20:04,0.02,2.2, 26:44,98,22.2953978,114.0125324,144
302,00:20:08,0.02,2.3, 26:36,100,22.295438,114.0124748,95
303,00:20:12,0.02,2.3, 26:27,100,22.295438,114.0124748,95
304,00:20:16,0.02,2.3, 26:19,100,22.295438,114.0124748,95
305,00:20:20,0.02,2.3, 26:10,100,22.295438,114.0124748,95
306,00:20:24,0.02,2.3, 25:44,96,22.2953516,114.0124489,164
307,00:20:28,0.02,2.4, 25:25,96,22.2953516,114.0124489,164
308,00:20:32,0.02,2.4, 25:01,96,22.2953516,114.0124489,164
309,00:20:36,0.02,2.4, 24:41,96,22.2953516,114.0124489,164
310,00:20:40,0.02,2.5, 23:47,97,22.2952448,114.0124892,200
311,00:20:44,0.02,2.6, 22:56,97,22.2952448,114.0124892,200
312,00:20:48,0.02,2.7, 22:11,97,22.2952448,114.0124892,200
313,00:20:52,0.02,2.8, 21:27,97,22.2952448,114.0124892,200
314,00:20:56,0.02,2.9, 20:35,92,22.2952198,114.012461,194
315,00:21:00,0.02,3, 19:44,92,22.2952198,114.012461,194
316,00:21:04,0.02,3.2, 18:58,92,22.2952198,114.012461,194
317,00:21:08,0.02,3.3, 18:15,92,22.2952198,114.012461,194
318,00:21:12,0.02,3.4, 17:23,89,22.2951891,114.0124709,187
319,00:21:16,0.02,3.6, 16:37,89,22.2951891,114.0124709,187
320,00:21:20,0.02,3.8, 15:53,89,22.2951891,114.0124709,187
321,00:21:24,0.02,3.9, 15:14,89,22.2951891,114.0124709,187
322,00:21:28,0.02,4.9, 12:14,84,22.2949653,114.0125548,223
323,00:21:32,0.02,5.9, 10:13,84,22.2949653,114.0125548,223
324,00:21:36,0.02,6.8, 08:47,84,22.2949653,114.0125548,223
325,00:21:40,0.02,7.8, 07:42,84,22.2949653,114.0125548,223
326,00:21:44,0.02,8.3, 07:12,79,22.2948864,114.0125607,210
327,00:21:48,0.02,8.9, 06:46,79,22.2948864,114.0125607,210
328,00:21:52,0.02,9.4, 06:23,79,22.2948864,114.0125607,210
329,00:21:56,0.02,9.9, 06:02,79,22.2948864,114.0125607,210
330,00:22:00,0.02,9.4, 06:23,78,22.2948578,114.0125823,207
331,00:22:04,0.02,8.8, 06:47,78,22.2948578,114.0125823,207
332,00:22:08,0.02,8.3, 07:15,78,22.2948578,114.0125823,207
333,00:22:12,0.02,7.7, 07:46,78,22.2948578,114.0125823,207
334,00:22:16,0.02,7.4, 08:09,82,22.2948327,114.0125817,226
335,00:22:20,0.02,7, 08:34,82,22.2948327,114.0125817,226
336,00:22:24,0.02,6.6, 09:01,82,22.2948327,114.0125817,226
337,00:22:28,0.02,6.3, 09:32,82,22.2948327,114.0125817,226
338,00:22:32,0.02,5.8, 10:20,85,22.294797,114.0125596,220
339,00:22:36,0.02,5.3, 11:19,85,22.294797,114.0125596,220
340,00:22:40,0.02,4.8, 12:29,85,22.294797,114.0125596,220
341,00:22:44,0.02,4.3, 13:56,85,22.294797,114.0125596,220
342,00:22:48,0.02,4.1, 14:48,89,22.2946566,114.0125429,213
343,00:22:52,0.02,3.8, 15:48,89,22.2946566,114.0125429,213
344,00:22:56,0.02,3.5, 16:56,89,22.2946566,114.0125429,213
345,00:23:00,0.02,3.3, 18:15,89,22.2946566,114.0125429,213
346,00:23:04,0.03,3.5, 17:05,95,22.2945708,114.012559,203
347,00:23:08,0.03,3.7, 16:02,95,22.2945708,114.012559,203
348,00:23:12,0.03,4, 15:08,95,22.2945708,114.012559,203
349,00:23:16,0.03,4.2, 14:18,95,22.2945708,114.012559,203
350,00:23:20,0.03,4.4, 13:41,96,22.2944156,114.012581,236
351,00:23:24,0.03,4.6, 13:07,96,22.2944156,114.012581,236
352,00:23:28,0.03,4.8, 12:35,96,22.2944156,114.012581,236
353,00:23:32,0.03,5, 12:06,96,22.2944156,114.012581,236
354,00:23:36,0.03,5.1, 11:46,98,22.2943562,114.0125722,239
355,00:23:40,0.03,5.2, 11:29,98,22.2943562,114.0125722,239
356,00:23:44,0.03,5.4, 11:11,98,22.2943562,114.0125722,239
357,00:23:48,0.03,5.5, 10:55,98,22.2943562,114.0125722,239
358,00:23:52,0.03,5.5, 10:49,102,22.2943617,114.0125245,233
359,00:23:56,0.03,5.6, 10:43,102,22.2943617,114.0125245,233
360,00:24:00,0.03,5.6, 10:37,102,22.2943617,114.0125245,233
361,00:24:04,0.03,5.7, 10:31,102,22.2943617,114.0125245,233
362,00:24:08,0.03,5.7, 10:32,102,22.2943517,114.0124775,249
363,00:24:12,0.03,5.7, 10:32,102,22.2943517,114.0124775,249
364,00:24:16,0.03,5.7, 10:33,102,22.2943517,114.0124775,249
365,00:24:20,0.03,5.7, 10:33,102,22.2943517,114.0124775,249
366,00:24:24,0.03,5.6, 10:40,103,22.2943031,114.0124485,249
367,00:24:28,0.03,5.6, 10:47,103,22.2943031,114.0124485,249
368,00:24:32,0.03,5.5, 10:53,103,22.2943031,114.0124485,249
369,00:24:36,0.03,5.4, 11:01,103,22.2943031,114.0124485,249
370,00:24:40,0.03,5.3, 11:16,105,22.2942947,114.0124144,262
371,00:24:44,0.03,5.2, 11:30,105,22.2942947,114.0124144,262
372,00:24:48,0.03,5.1, 11:46,105,22.2942947,114.0124144,262
373,00:24:52,0.03,5, 12:03,105,22.2942947,114.0124144,262
374,00:24:56,0.03,4.9, 12:20,109,22.2943244,114.0123546,282
375,00:25:00,0.03,4.7, 12:38,109,22.2943244,114.0123546,282
376,00:25:04,0.03,4.6, 12:56,109,22.2943244,114.0123546,282
377,00:25:08,0.03,4.5, 13:17,109,22.2943244,114.0123546,282
378,00:25:12,0.03,4.4, 13:30,109,22.2943574,114.0123043,302
379,00:25:16,0.03,4.4, 13:45,109,22.2943574,114.0123043,302
380,00:25:20,0.03,4.3, 13:59,109,22.2943574,114.0123043,302
381,00:25:24,0.03,4.2, 14:16,109,22.2943574,114.0123043,302
382,00:25:28,0.03,4.2, 14:22,110,22.294452,114.012147,367
383,00:25:32,0.03,4.2, 14:27,110,22.294452,114.012147,367
384,00:25:36,0.03,4.1, 14:34,110,22.294452,114.012147,367
385,00:25:40,0.03,4.1, 14:39,110,22.294452,114.012147,367
386,00:25:44,0.03,4.2, 14:25,105,22.2945834,114.0120065,413
387,00:25:48,0.03,4.2, 14:09,105,22.2945834,114.0120065,413
388,00:25:52,0.03,4.3, 13:56,105,22.2945834,114.0120065,413
389,00:25:56,0.03,4.4, 13:41,105,22.2945834,114.0120065,413
390,00:26:00,0.03,4.5, 13:11,105,22.2946627,114.0118734,469
391,00:26:04,0.03,4.7, 12:42,105,22.2946627,114.0118734,469
392,00:26:08,0.03,4.9, 12:16,105,22.2946627,114.0118734,469
393,00:26:12,0.03,5.1, 11:50,105,22.2946627,114.0118734,469
