Item,Time,Distance(mi),Speed(mph),Pace(min/mi),HeartRate(bpm),Latitude,Longitude,Altiutde(ft)
55,00:03:40,0,0, ----,72,200.0,200.0,0
56,00:03:44,0,0, ----,72,200.0,200.0,0
57,00:03:48,0,0, ----,74,200.0,200.0,0
58,00:03:52,0,0, ----,74,200.0,200.0,0
59,00:03:56,0,0, ----,74,200.0,200.0,0
60,00:04:00,0,0, ----,74,200.0,200.0,0
61,00:04:04,0,0, ----,76,200.0,200.0,0
62,00:04:08,0,0, ----,76,200.0,200.0,0
63,00:04:12,0,0, ----,76,200.0,200.0,0
64,00:04:16,0,0, ----,76,200.0,200.0,0
65,00:04:20,0,0, ----,78,200.0,200.0,0
66,00:04:24,0,0, ----,78,200.0,200.0,0
67,00:04:28,0,0, ----,78,200.0,200.0,0
68,00:04:32,0,0, ----,78,200.0,200.0,0
69,00:04:36,0,0, ----,79,200.0,200.0,0
70,00:04:40,0,0, ----,79,200.0,200.0,0
71,00:04:44,0,0, ----,79,200.0,200.0,0
72,00:04:48,0,0, ----,79,200.0,200.0,0
73,00:04:52,0,0, ----,79,200.0,200.0,0
74,00:04:56,0,0, ----,79,200.0,200.0,0
75,00:05:00,0,0, ----,79,200.0,200.0,0
76,00:05:04,0,0, ----,79,200.0,200.0,0
77,00:05:08,0,0, ----,83,200.0,200.0,0
78,00:05:12,0,0, ----,83,200.0,200.0,0
79,00:05:16,0,0, ----,83,200.0,200.0,0
80,00:05:20,0,0, ----,83,200.0,200.0,0
81,00:05:24,0,0, ----,86,200.0,200.0,0
82,00:05:28,0,0, ----,86,200.0,200.0,0
83,00:05:32,0,0, ----,86,200.0,200.0,0
84,00:05:36,0,0, ----,86,200.0,200.0,0
85,00:05:40,0,0, ----,88,200.0,200.0,0
86,00:05:44,0,0, ----,88,200.0,200.0,0
87,00:05:48,0,0, ----,88,200.0,200.0,0
88,00:05:52,0,0, ----,88,200.0,200.0,0
89,00:05:56,0,0, ----,89,200.0,200.0,0
90,00:06:00,0,0, ----,89,200.0,200.0,0
91,00:06:04,0,0, ----,89,200.0,200.0,0
92,00:06:08,0,0, ----,89,200.0,200.0,0
93,00:06:12,0,0, ----,89,200.0,200.0,0
94,00:06:16,0,0, ----,89,200.0,200.0,0
95,00:06:20,0,0, ----,89,200.0,200.0,0
96,00:06:24,0,0, ----,89,200.0,200.0,0
97,00:06:28,0,0, ----,88,200.0,200.0,0
98,00:06:32,0,0, ----,88,200.0,200.0,0
99,00:06:36,0,0, ----,88,200.0,200.0,0
100,00:06:40,0,0, ----,88,200.0,200.0,0
101,00:06:44,0,0, ----,88,200.0,200.0,0
102,00:06:48,0,0, ----,88,200.0,200.0,0
103,00:06:52,0,0, ----,88,200.0,200.0,0
104,00:06:56,0,0, ----,88,200.0,200.0,0
105,00:07:00,0,0, ----,88,200.0,200.0,0
106,00:07:04,0,0, ----,88,200.0,200.0,0
107,00:07:08,0,0, ----,88,200.0,200.0,0
108,00:07:12,0,0, ----,88,200.0,200.0,0
109,00:07:16,0,0, ----,88,200.0,200.0,0
110,00:07:20,0,0, ----,88,200.0,200.0,0
111,00:07:24,0,0, ----,88,200.0,200.0,0
112,00:07:28,0,0, ----,88,200.0,200.0,0
113,00:07:32,0,0, ----,87,200.0,200.0,0
114,00:07:36,0,0, ----,87,200.0,200.0,0
115,00:07:40,0,0, ----,87,200.0,200.0,0
116,00:07:44,0,0, ----,87,200.0,200.0,0
117,00:07:48,0,0, ----,89,200.0,200.0,0
118,00:07:52,0,0, ----,89,200.0,200.0,0
119,00:07:56,0,0, ----,89,200.0,200.0,0
120,00:08:00,0,0, ----,89,200.0,200.0,0
121,00:08:04,0,0, ----,91,200.0,200.0,0
122,00:08:08,0,0, ----,91,200.0,200.0,0
123,00:08:12,0,0, ----,91,200.0,200.0,0
124,00:08:16,0,0, ----,91,200.0,200.0,0
125,00:08:20,0,0, ----,92,200.0,200.0,0
126,00:08:24,0,0, ----,92,200.0,200.0,0
127,00:08:28,0,0, ----,92,200.0,200.0,0
128,00:08:32,0,0, ----,92,200.0,200.0,0
129,00:08:36,0,0, ----,92,200.0,200.0,0
130,00:08:40,0,0, ----,92,200.0,200.0,0
131,00:08:44,0,0, ----,92,200.0,200.0,0
132,00:08:48,0,0, ----,92,200.0,200.0,0
133,00:08:52,0,0, ----,92,200.0,200.0,0
134,00:08:56,0,0, ----,92,200.0,200.0,0
135,00:09:00,0,0, ----,92,200.0,200.0,0
136,00:09:04,0,0, ----,92,200.0,200.0,0
137,00:09:08,0,0, ----,92,200.0,200.0,0
138,00:09:12,0,0, ----,92,200.0,200.0,0
139,00:09:16,0,0, ----,92,200.0,200.0,0
140,00:09:20,0,0, ----,92,200.0,200.0,0
141,00:09:24,0,0, ----,92,200.0,200.0,0
142,00:09:28,0,0, ----,92,200.0,200.0,0
143,00:09:32,0,0, ----,92,200.0,200.0,0
144,00:09:36,0,0, ----,92,200.0,200.0,0
145,00:09:40,0,0, ----,92,200.0,200.0,0
146,00:09:44,0,0, ----,92,200.0,200.0,0
147,00:09:48,0,0, ----,92,200.0,200.0,0
148,00:09:52,0,0, ----,92,200.0,200.0,0
149,00:09:56,0,0.7, 91:05,93,22.4444693,114.0348903,748
150,00:10:00,0,1.5, 39:34,93,22.4445618,114.0349959,708
151,00:10:04,0,2.4, 25:13,93,22.4445618,114.0349959,708
152,00:10:08,0,3.2, 18:32,93,22.4445618,114.0349959,708
153,00:10:12,0,4.1, 14:39,93,22.4445618,114.0349959,708
154,00:10:16,0,4.9, 12:17,93,22.4445792,114.0350855,692
155,00:10:20,0,5.7, 10:34,93,22.4445792,114.0350855,692
156,00:10:24,0,6.5, 09:16,93,22.4445792,114.0350855,692
157,00:10:28,0,6.6, 09:05,93,22.4445792,114.0350855,692
158,00:10:32,0,6.5, 09:13,95,22.4446419,114.0351496,679
159,00:10:36,0,6.4, 09:21,95,22.4446419,114.0351496,679
160,00:10:40,0,6.3, 09:29,95,22.4446419,114.0351496,679
161,00:10:44,0,6.2, 09:38,95,22.4446419,114.0351496,679
162,00:10:48,0,6.3, 09:31,99,22.4447579,114.0352313,669
163,00:10:52,0,6.4, 09:24,99,22.4447579,114.0352313,669
164,00:10:56,0,6.5, 09:17,99,22.4447579,114.0352313,669
165,00:11:00,0,6.5, 09:10,99,22.4447579,114.0352313,669
166,00:11:04,0,6.5, 09:14,103,22.4448101,114.0352747,669
167,00:11:08,0,6.5, 09:17,103,22.4448101,114.0352747,669
168,00:11:12,0,6.4, 09:20,103,22.4448101,114.0352747,669
169,00:11:16,0,6.4, 09:23,103,22.4448101,114.0352747,669
170,00:11:20,0,6.2, 09:44,105,22.4448361,114.0353039,666
171,00:11:24,0,5.9, 10:07,105,22.4448361,114.0353039,666
172,00:11:28,0,5.7, 10:31,105,22.4448361,114.0353039,666
173,00:11:32,0,5.5, 10:56,105,22.4448361,114.0353039,666
174,00:11:36,0,5.3, 11:19,105,22.4448352,114.0353378,666
175,00:11:40,0,5.1, 11:43,105,22.4448352,114.0353378,666
176,00:11:44,0,4.9, 12:08,105,22.4448352,114.0353378,666
177,00:11:48,0,4.8, 12:36,105,22.4448352,114.0353378,666
178,00:11:52,0,4.6, 12:55,106,22.444813,114.0353794,659
179,00:11:56,0,4.5, 13:16,106,22.444813,114.0353794,659
180,00:12:00,0,4.4, 13:37,106,22.444813,114.0353794,659
181,00:12:04,0,4.3, 13:59,106,22.444813,114.0353794,659
182,00:12:08,0,4.2, 14:13,107,22.4448624,114.0354462,636
183,00:12:12,0,4.2, 14:26,107,22.4448624,114.0354462,636
184,00:12:16,0,4.1, 14:40,107,22.4448624,114.0354462,636
185,00:12:20,0,4, 14:54,107,22.4448624,114.0354462,636
186,00:12:24,0.01,4, 15:02,108,22.4449539,114.0355538,610
187,00:12:28,0.01,4, 15:11,108,22.4449539,114.0355538,610
188,00:12:32,0.01,3.9, 15:19,108,22.4449539,114.0355538,610
189,00:12:36,0.01,3.9, 15:28,108,22.4449539,114.0355538,610
190,00:12:40,0.01,3.9, 15:12,110,22.4450643,114.0357278,587
191,00:12:44,0.01,4, 14:58,110,22.4450643,114.0357278,587
192,00:12:48,0.01,4.1, 14:43,110,22.4450643,114.0357278,587
193,00:12:52,0.01,4.1, 14:29,110,22.4450643,114.0357278,587
194,00:12:56,0.01,4.3, 13:55,113,22.4451699,114.0358478,558
195,00:13:00,0.01,4.5, 13:23,113,22.4451699,114.0358478,558
196,00:13:04,0.01,4.7, 12:53,113,22.4451699,114.0358478,558
197,00:13:08,0.01,4.8, 12:25,113,22.4451699,114.0358478,558
198,00:13:12,0.01,5, 11:54,115,22.4452252,114.0359301,610
199,00:13:16,0.01,5.3, 11:25,115,22.4452252,114.0359301,610
200,00:13:20,0.01,5.5, 10:58,115,22.4452252,114.0359301,610
201,00:13:24,0.01,5.7, 10:34,115,22.4452252,114.0359301,610
202,00:13:28,0.01,5.8, 10:16,116,22.4452541,114.0359275,613
203,00:13:32,0.01,6, 09:59,116,22.4452541,114.0359275,613
204,00:13:36,0.01,6.2, 09:44,116,22.4452541,114.0359275,613
205,00:13:40,0.01,6.3, 09:29,116,22.4452541,114.0359275,613
206,00:13:44,0.01,6.4, 09:23,116,22.445113,114.0358712,626
207,00:13:48,0.01,6.4, 09:18,116,22.445113,114.0358712,626
208,00:13:52,0.01,6.5, 09:13,116,22.445113,114.0358712,626
209,00:13:56,0.01,6.6, 09:08,116,22.445113,114.0358712,626
210,00:14:00,0.01,6.6, 09:07,115,22.4449492,114.0357553,636
211,00:14:04,0.01,6.6, 09:05,115,22.4449492,114.0357553,636
212,00:14:08,0.01,6.6, 09:04,115,22.4449492,114.0357553,636
213,00:14:12,0.01,6.6, 09:03,115,22.4449492,114.0357553,636
214,00:14:16,0.01,6.6, 09:02,114,200.0,200.0,636
215,00:14:20,0.01,6.6, 09:01,114,200.0,200.0,636
216,00:14:24,0.01,6.7, 09:01,114,200.0,200.0,636
217,00:14:28,0.01,6.7, 08:59,114,200.0,200.0,636
218,00:14:32,0.01,6.7, 08:59,114,200.0,200.0,636
219,00:14:36,0.01,6.7, 08:59,114,200.0,200.0,636
220,00:14:40,0.01,6.7, 08:59,114,200.0,200.0,636
221,00:14:44,0.01,6.7, 08:59,114,200.0,200.0,636
222,00:14:48,0.01,6.7, 08:59,115,200.0,200.0,636
223,00:14:52,0.01,6.7, 08:59,115,200.0,200.0,636
224,00:14:56,0.01,6.7, 08:59,115,200.0,200.0,636
225,00:15:00,0.01,6.7, 08:59,115,200.0,200.0,636
226,00:15:04,0.01,6.7, 08:59,115,200.0,200.0,636
227,00:15:08,0.01,6.7, 08:59,115,200.0,200.0,636
228,00:15:12,0.01,6.7, 08:59,115,200.0,200.0,636
229,00:15:16,0.01,6.7, 08:59,115,200.0,200.0,636
230,00:15:20,0.02,6.1, 09:49,116,22.4448919,114.0356835,646
231,00:15:24,0.02,5.5, 10:49,116,22.4448919,114.0356835,646
232,00:15:28,0.02,5, 12:01,116,22.4448919,114.0356835,646
233,00:15:32,0.02,4.4, 13:32,116,22.4448919,114.0356835,646
234,00:15:36,0.02,4.1, 14:48,118,22.44482,114.0357397,643
235,00:15:40,0.02,3.7, 16:20,118,22.44482,114.0357397,643
236,00:15:44,0.02,3.3, 18:11,118,22.44482,114.0357397,643
237,00:15:48,0.02,2.9, 20:32,118,22.44482,114.0357397,643
238,00:15:52,0.02,3.2, 18:44,118,22.4448316,114.0358425,640
239,00:15:56,0.02,3.5, 17:14,118,22.4448316,114.0358425,640
240,00:16:00,0.02,3.8, 15:56,118,22.4448316,114.0358425,640
241,00:16:04,0.02,4, 14:50,118,22.4448316,114.0358425,640
242,00:16:08,0.02,4.2, 14:12,117,22.444878,114.0359306,649
243,00:16:12,0.02,4.4, 13:36,117,22.444878,114.0359306,649
244,00:16:16,0.02,4.6, 13:04,117,22.444878,114.0359306,649
245,00:16:20,0.02,4.8, 12:33,117,22.444878,114.0359306,649
246,00:16:24,0.02,5, 12:07,117,22.4449624,114.0359678,653
247,00:16:28,0.02,5.1, 11:42,117,22.4449624,114.0359678,653
248,00:16:32,0.02,5.3, 11:19,117,22.4449624,114.0359678,653
249,00:16:36,0.02,5.5, 10:56,117,22.4449624,114.0359678,653
250,00:16:40,0.02,5.5, 10:50,116,22.4449866,114.036043,649
251,00:16:44,0.02,5.6, 10:43,116,22.4449866,114.036043,649
252,00:16:48,0.02,5.7, 10:35,116,22.4449866,114.036043,649
253,00:16:52,0.02,5.7, 10:29,116,22.4449866,114.036043,649
254,00:16:56,0.02,5.7, 10:28,115,22.4450261,114.0361658,656
255,00:17:00,0.02,5.7, 10:27,115,22.4450261,114.0361658,656
256,00:17:04,0.02,5.8, 10:25,115,22.4450261,114.0361658,656
257,00:17:08,0.02,5.8, 10:24,115,22.4450261,114.0361658,656
258,00:17:12,0.02,5.8, 10:16,114,22.4451396,114.0361995,689
259,00:17:16,0.02,5.9, 10:07,114,22.4451396,114.0361995,689
260,00:17:20,0.02,6, 09:59,114,22.4451396,114.0361995,689
261,00:17:24,0.02,6.1, 09:52,114,22.4451396,114.0361995,689
262,00:17:28,0.02,6.1, 09:49,114,22.4451521,114.036219,689
263,00:17:32,0.02,6.1, 09:46,114,22.4451521,114.036219,689
264,00:17:36,0.02,6.2, 09:44,114,22.4451521,114.036219,689
265,00:17:40,0.02,6.2, 09:41,114,22.4451521,114.036219,689
266,00:17:44,0.02,6.2, 09:45,115,22.4451198,114.0362384,692
267,00:17:48,0.02,6.1, 09:49,115,22.4451198,114.0362384,692
268,00:17:52,0.02,6.1, 09:53,115,22.4451198,114.0362384,692
269,00:17:56,0.02,6, 09:56,115,22.4451198,114.0362384,692
270,00:18:00,0.02,6, 09:59,115,200.0,200.0,692
271,00:18:04,0.02,6, 10:01,115,200.0,200.0,692
272,00:18:08,0.02,6, 10:04,115,200.0,200.0,692
273,00:18:12,0.02,5.9, 10:07,115,200.0,200.0,692
274,00:18:16,0.02,5.7, 10:37,114,22.4451567,114.0365859,843
275,00:18:20,0.02,5.4, 11:09,114,22.4451567,114.0365859,843
276,00:18:24,0.02,5.1, 11:44,114,22.4451567,114.0365859,843
277,00:18:28,0.02,4.8, 12:23,114,22.4451567,114.0365859,843
278,00:18:32,0.02,5, 11:55,114,22.4449774,114.0366096,823
279,00:18:36,0.02,5.2, 11:28,114,22.4449774,114.0366096,823
280,00:18:40,0.02,5.4, 11:04,114,22.4449774,114.0366096,823
281,00:18:44,0.02,5.6, 10:40,114,22.4449774,114.0366096,823
282,00:18:48,0.03,6.2, 09:43,113,22.444847,114.0366996,843
283,00:18:52,0.03,6.7, 08:55,113,22.444847,114.0366996,843
284,00:18:56,0.03,7.3, 08:14,113,22.444847,114.0366996,843
285,00:19:00,0.03,7.8, 07:39,113,22.444847,114.0366996,843
286,00:19:04,0.03,7.9, 07:38,113,22.4447631,114.0367509,833
287,00:19:08,0.03,7.9, 07:37,113,22.4447631,114.0367509,833
288,00:19:12,0.03,7.9, 07:36,113,22.4447631,114.0367509,833
289,00:19:16,0.03,7.9, 07:35,113,22.4447631,114.0367509,833
290,00:19:20,0.03,7.8, 07:40,112,22.4448041,114.0367358,784
291,00:19:24,0.03,7.7, 07:45,112,22.4448041,114.0367358,784
292,00:19:28,0.03,7.6, 07:50,112,22.4448041,114.0367358,784
293,00:19:32,0.03,7.6, 07:55,112,22.4448041,114.0367358,784
294,00:19:36,0.03,7.3, 08:12,112,22.4448595,114.0367283,771
295,00:19:40,0.03,7.1, 08:29,112,22.4448595,114.0367283,771
296,00:19:44,0.03,6.8, 08:48,112,22.4448595,114.0367283,771
297,00:19:48,0.03,6.6, 09:08,112,22.4448595,114.0367283,771
298,00:19:52,0.03,6.1, 09:53,112,22.4448772,114.0367483,748
299,00:19:56,0.03,5.6, 10:45,112,22.4448772,114.0367483,748
300,00:20:00,0.03,5.1, 11:48,112,22.4448772,114.0367483,748
301,00:20:04,0.03,4.6, 13:04,112,22.4448772,114.0367483,748
302,00:20:08,0.03,4.2, 14:16,113,22.4448762,114.0367644,731
303,00:20:12,0.03,3.8, 15:40,113,22.4448762,114.0367644,731
304,00:20:16,0.03,3.4, 17:23,113,22.4448762,114.0367644,731
305,00:20:20,0.03,3.1, 19:35,113,22.4448762,114.0367644,731
306,00:20:24,0.03,2.9, 20:25,113,22.4448545,114.0368336,718
307,00:20:28,0.03,2.8, 21:22,113,22.4448545,114.0368336,718
308,00:20:32,0.03,2.7, 22:24,113,22.4448545,114.0368336,718
309,00:20:36,0.03,2.6, 23:29,113,22.4448545,114.0368336,718
310,00:20:40,0.03,2.6, 23:29,113,200.0,200.0,718
311,00:20:44,0.03,2.6, 23:26,113,200.0,200.0,718
312,00:20:48,0.03,2.6, 23:26,113,200.0,200.0,718
313,00:20:52,0.03,2.6, 23:26,113,200.0,200.0,718
314,00:20:56,0.03,2.6, 23:26,113,22.4448776,114.036947,705
315,00:21:00,0.03,2.6, 23:29,113,22.4448776,114.036947,705
316,00:21:04,0.03,2.5, 23:33,113,22.4448776,114.036947,705
317,00:21:08,0.03,2.5, 23:33,113,22.4448776,114.036947,705
318,00:21:12,0.03,2.6, 23:19,113,22.4448139,114.0370908,669
319,00:21:16,0.03,2.6, 23:06,113,22.4448139,114.0370908,669
320,00:21:20,0.03,2.6, 22:53,113,22.4448139,114.0370908,669
321,00:21:24,0.03,2.6, 22:40,113,22.4448139,114.0370908,669
322,00:21:28,0.03,2.8, 21:30,113,22.4446156,114.0372955,653
323,00:21:32,0.03,2.9, 20:25,113,22.4446156,114.0372955,653
324,00:21:36,0.03,3.1, 19:28,113,22.4446156,114.0372955,653
325,00:21:40,0.03,3.2, 18:36,113,22.4446156,114.0372955,653
326,00:21:44,0.03,3.5, 17:07,113,22.4444044,114.0373754,666
327,00:21:48,0.03,3.8, 15:51,113,22.4444044,114.0373754,666
328,00:21:52,0.03,4.1, 14:46,113,22.4444044,114.0373754,666
329,00:21:56,0.03,4.3, 13:49,113,22.4444044,114.0373754,666
330,00:22:00,0.03,4.7, 12:45,113,22.4442694,114.0374523,659
331,00:22:04,0.03,5.1, 11:50,113,22.4442694,114.0374523,659
332,00:22:08,0.03,5.4, 11:04,113,22.4442694,114.0374523,659
333,00:22:12,0.03,5.8, 10:22,113,22.4442694,114.0374523,659
334,00:22:16,0.03,6.1, 09:46,112,22.4442316,114.037547,646
335,00:22:20,0.03,6.5, 09:14,112,22.4442316,114.037547,646
336,00:22:24,0.03,6.8, 08:46,112,22.4442316,114.037547,646
337,00:22:28,0.03,7.2, 08:20,112,22.4442316,114.037547,646
338,00:22:32,0.04,7.4, 08:05,111,22.4441391,114.0377018,630
339,00:22:36,0.04,7.6, 07:51,111,22.4441391,114.0377018,630
340,00:22:40,0.04,7.9, 07:38,111,22.4441391,114.0377018,630
341,00:22:44,0.04,8.1, 07:25,111,22.4441391,114.0377018,630
342,00:22:48,0.04,8.2, 07:20,110,22.4440801,114.03781,630
343,00:22:52,0.04,8.3, 07:16,110,22.4440801,114.03781,630
344,00:22:56,0.04,8.3, 07:11,110,22.4440801,114.03781,630
345,00:23:00,0.04,8.4, 07:07,110,22.4440801,114.03781,630
346,00:23:04,0.04,8.4, 07:07,110,22.4440184,114.0379069,620
347,00:23:08,0.04,8.4, 07:07,110,22.4440184,114.0379069,620
348,00:23:12,0.04,8.4, 07:08,110,22.4440184,114.0379069,620
349,00:23:16,0.04,8.4, 07:08,110,22.4440184,114.0379069,620
350,00:23:20,0.04,8.4, 07:11,109,22.4439957,114.0379522,630
351,00:23:24,0.04,8.3, 07:13,109,22.4439957,114.0379522,630
352,00:23:28,0.04,8.2, 07:16,109,22.4439957,114.0379522,630
353,00:23:32,0.04,8.2, 07:19,109,22.4439957,114.0379522,630
354,00:23:36,0.04,8.1, 07:25,110,22.444012,114.037969,626
355,00:23:40,0.04,8, 07:30,110,22.444012,114.037969,626
356,00:23:44,0.04,7.9, 07:36,110,22.444012,114.037969,626
357,00:23:48,0.04,7.8, 07:42,110,22.444012,114.037969,626
358,00:23:52,0.04,7.6, 07:52,110,22.4440569,114.038004,617
359,00:23:56,0.04,7.5, 08:02,110,22.4440569,114.038004,617
360,00:24:00,0.04,7.3, 08:14,110,22.4440569,114.038004,617
361,00:24:04,0.04,7.1, 08:25,110,22.4440569,114.038004,617
362,00:24:08,0.04,6.9, 08:40,109,22.444087,114.0380328,613
363,00:24:12,0.04,6.7, 08:55,109,22.444087,114.0380328,613
364,00:24:16,0.04,6.5, 09:11,109,22.444087,114.0380328,613
365,00:24:20,0.04,6.3, 09:28,109,22.444087,114.0380328,613
366,00:24:24,0.04,6.1, 09:46,109,22.4441132,114.038039,610
367,00:24:28,0.04,5.9, 10:06,109,22.4441132,114.038039,610
368,00:24:32,0.04,5.7, 10:27,109,22.4441132,114.038039,610
369,00:24:36,0.04,5.5, 10:49,109,22.4441132,114.038039,610
370,00:24:40,0.04,5.4, 11:10,109,22.4441418,114.0380659,600
371,00:24:44,0.04,5.2, 11:32,109,22.4441418,114.0380659,600
372,00:24:48,0.04,5, 11:55,109,22.4441418,114.0380659,600
373,00:24:52,0.04,4.9, 12:20,109,22.4441418,114.0380659,600
374,00:24:56,0.04,4.7, 12:39,109,22.4442718,114.0380774,489
375,00:25:00,0.04,4.6, 12:58,109,22.4442718,114.0380774,489
376,00:25:04,0.04,4.5, 13:18,109,22.4442718,114.0380774,489
377,00:25:08,0.04,4.4, 13:38,109,22.4442718,114.0380774,489
378,00:25:12,0.04,4.4, 13:35,109,22.4445216,114.0381564,387
379,00:25:16,0.04,4.4, 13:31,109,22.4445216,114.0381564,387
380,00:25:20,0.04,4.5, 13:28,109,22.4445216,114.0381564,387
381,00:25:24,0.04,4.5, 13:25,109,22.4445216,114.0381564,387
382,00:25:28,0.04,4.6, 12:56,109,22.4445692,114.0382486,354
383,00:25:32,0.04,4.8, 12:31,109,22.4445692,114.0382486,354
384,00:25:36,0.04,5, 12:07,109,22.4445692,114.0382486,354
385,00:25:40,0.04,5.1, 11:44,109,22.4445692,114.0382486,354
386,00:25:44,0.04,5.3, 11:20,109,22.4445968,114.0382981,341
387,00:25:48,0.04,5.5, 10:56,109,22.4445968,114.0382981,341
388,00:25:52,0.04,5.7, 10:35,109,22.4445968,114.0382981,341
389,00:25:56,0.04,5.9, 10:15,109,22.4445968,114.0382981,341
390,00:26:00,0.04,6, 10:01,108,22.444627,114.0383481,325
391,00:26:04,0.04,6.1, 09:47,108,22.444627,114.0383481,325
392,00:26:08,0.04,6.3, 09:34,108,22.444627,114.0383481,325
393,00:26:12,0.04,6.4, 09:20,108,22.444627,114.0383481,325
394,00:26:16,0.04,6.4, 09:20,108,22.4446378,114.0383789,325
395,00:26:20,0.04,6.4, 09:20,108,22.4446378,114.0383789,325
396,00:26:24,0.04,6.4, 09:19,108,22.4446378,114.0383789,325
397,00:26:28,0.04,6.4, 09:19,108,22.4446378,114.0383789,325
398,00:26:32,0.04,6.3, 09:32,107,22.4446475,114.0384214,315
399,00:26:36,0.04,6.2, 09:45,107,22.4446475,114.0384214,315
400,00:26:40,0.04,6, 09:59,107,22.4446475,114.0384214,315
401,00:26:44,0.04,5.9, 10:13,107,22.4446475,114.0384214,315
402,00:26:48,0.04,5.7, 10:33,106,22.4446518,114.0384438,305
403,00:26:52,0.04,5.5, 10:53,106,22.4446518,114.0384438,305
404,00:26:56,0.04,5.3, 11:15,106,22.4446518,114.0384438,305
405,00:27:00,0.04,5.2, 11:38,106,22.4446518,114.0384438,305
406,00:27:04,0.04,5, 12:01,106,22.4446535,114.0384785,295
407,00:27:08,0.04,4.8, 12:25,106,22.4446535,114.0384785,295
408,00:27:12,0.04,4.7, 12:51,106,22.4446535,114.0384785,295
409,00:27:16,0.04,4.5, 13:19,106,22.4446535,114.0384785,295
410,00:27:20,0.04,4.4, 13:44,107,22.4446673,114.038533,285
411,00:27:24,0.04,4.2, 14:10,107,22.4446673,114.038533,285
412,00:27:28,0.04,4.1, 14:38,107,22.4446673,114.038533,285
413,00:27:32,0.04,4, 15:08,107,22.4446673,114.038533,285
414,00:27:36,0.04,3.9, 15:31,108,22.4446689,114.0385765,279
415,00:27:40,0.04,3.8, 15:56,108,22.4446689,114.0385765,279
416,00:27:44,0.04,3.7, 16:22,108,22.4446689,114.0385765,279
417,00:27:48,0.04,3.6, 16:47,108,22.4446689,114.0385765,279
418,00:27:52,0.05,3.5, 17:07,109,22.4446602,114.0386286,289
419,00:27:56,0.05,3.4, 17:28,109,22.4446602,114.0386286,289
420,00:28:00,0.05,3.4, 17:47,109,22.4446602,114.0386286,289
421,00:28:04,0.05,3.3, 18:09,109,22.4446602,114.0386286,289
422,00:28:08,0.05,3.3, 18:19,109,22.4446674,114.0386937,289
